x analitic dft/fft
1.687000000000000e-01 -2.591143614854699e-02 -2.591143614853886e-02
1.688000000000000e-01 -2.594055578390099e-02 -2.594055578390134e-02
1.689000000000000e-01 -2.596968969075930e-02 -2.596968969074954e-02
1.690000000000000e-01 -2.599883786526806e-02 -2.599883786526761e-02
1.691000000000000e-01 -2.602800030357273e-02 -2.602800030356213e-02
1.692000000000000e-01 -2.605717700181816e-02 -2.605717700182057e-02
1.693000000000000e-01 -2.608636795614858e-02 -2.608636795614082e-02
1.694000000000000e-01 -2.611557316270752e-02 -2.611557316270909e-02
1.695000000000000e-01 -2.614479261763793e-02 -2.614479261762937e-02
1.696000000000000e-01 -2.617402631708210e-02 -2.617402631708295e-02
1.697000000000000e-01 -2.620327425718166e-02 -2.620327425717240e-02
1.698000000000000e-01 -2.623253643407766e-02 -2.623253643407764e-02
1.699000000000000e-01 -2.626181284391043e-02 -2.626181284390038e-02
1.700000000000000e-01 -2.629110348281973e-02 -2.629110348282257e-02
1.701000000000000e-01 -2.632040834694463e-02 -2.632040834693741e-02
1.702000000000000e-01 -2.634972743242360e-02 -2.634972743242562e-02
1.703000000000000e-01 -2.637906073539445e-02 -2.637906073538641e-02
1.704000000000000e-01 -2.640840825199434e-02 -2.640840825199475e-02
1.705000000000000e-01 -2.643776997835981e-02 -2.643776997835017e-02
1.706000000000000e-01 -2.646714591062674e-02 -2.646714591062635e-02
1.707000000000000e-01 -2.649653604493039e-02 -2.649653604491991e-02
1.708000000000000e-01 -2.652594037740536e-02 -2.652594037740782e-02
1.709000000000000e-01 -2.655535890418562e-02 -2.655535890417803e-02
1.710000000000000e-01 -2.658479162140449e-02 -2.658479162140607e-02
1.711000000000000e-01 -2.661423852519465e-02 -2.661423852518623e-02
1.712000000000000e-01 -2.664369961168814e-02 -2.664369961168972e-02
1.713000000000000e-01 -2.667317487701637e-02 -2.667317487700800e-02
1.714000000000000e-01 -2.670266431731008e-02 -2.670266431731089e-02
1.715000000000000e-01 -2.673216792869940e-02 -2.673216792869018e-02
1.716000000000000e-01 -2.676168570731378e-02 -2.676168570731740e-02
1.717000000000000e-01 -2.679121764928206e-02 -2.679121764927567e-02
1.718000000000000e-01 -2.682076375073242e-02 -2.682076375073520e-02
1.719000000000000e-01 -2.685032400779240e-02 -2.685032400778519e-02
1.720000000000000e-01 -2.687989841658888e-02 -2.687989841659005e-02
1.721000000000000e-01 -2.690948697324815e-02 -2.690948697323934e-02
1.722000000000000e-01 -2.693908967389578e-02 -2.693908967389617e-02
1.723000000000000e-01 -2.696870651465677e-02 -2.696870651464712e-02
1.724000000000000e-01 -2.699833749165540e-02 -2.699833749165855e-02
1.725000000000000e-01 -2.702798260101538e-02 -2.702798260100858e-02
1.726000000000000e-01 -2.705764183885973e-02 -2.705764183886209e-02
1.727000000000000e-01 -2.708731520131082e-02 -2.708731520130320e-02
1.728000000000000e-01 -2.711700268449041e-02 -2.711700268449130e-02
1.729000000000000e-01 -2.714670428451958e-02 -2.714670428451054e-02
1.730000000000000e-01 -2.717641999751878e-02 -2.717641999751886e-02
1.731000000000000e-01 -2.720614981960784e-02 -2.720614981959797e-02
1.732000000000000e-01 -2.723589374690588e-02 -2.723589374690873e-02
1.733000000000000e-01 -2.726565177553144e-02 -2.726565177552436e-02
1.734000000000000e-01 -2.729542390160236e-02 -2.729542390160440e-02
1.735000000000000e-01 -2.732521012123587e-02 -2.732521012122799e-02
1.736000000000000e-01 -2.735501043054855e-02 -2.735501043054902e-02
1.737000000000000e-01 -2.738482482565630e-02 -2.738482482564687e-02
1.738000000000000e-01 -2.741465330267442e-02 -2.741465330267407e-02
1.739000000000000e-01 -2.744449585771754e-02 -2.744449585770730e-02
1.740000000000000e-01 -2.747435248689961e-02 -2.747435248690207e-02
1.741000000000000e-01 -2.750422318633401e-02 -2.750422318632657e-02
1.742000000000000e-01 -2.753410795213338e-02 -2.753410795213505e-02
1.743000000000000e-01 -2.756400678040980e-02 -2.756400678040159e-02
1.744000000000000e-01 -2.759391966727463e-02 -2.759391966727628e-02
1.745000000000000e-01 -2.762384660883862e-02 -2.762384660883039e-02
1.746000000000000e-01 -2.765378760121186e-02 -2.765378760121267e-02
1.747000000000000e-01 -2.768374264050380e-02 -2.768374264049474e-02
1.748000000000000e-01 -2.771371172282323e-02 -2.771371172282686e-02
1.749000000000000e-01 -2.774369484427828e-02 -2.774369484427207e-02
1.750000000000000e-01 -2.777369200097646e-02 -2.777369200097921e-02
1.751000000000000e-01 -2.780370318902462e-02 -2.780370318901760e-02
1.752000000000000e-01 -2.783372840452895e-02 -2.783372840453022e-02
1.753000000000000e-01 -2.786376764359498e-02 -2.786376764358636e-02
1.754000000000000e-01 -2.789382090232762e-02 -2.789382090232808e-02
1.755000000000000e-01 -2.792388817683111e-02 -2.792388817682170e-02
1.756000000000000e-01 -2.795396946320904e-02 -2.795396946321225e-02
1.757000000000000e-01 -2.798406475756435e-02 -2.798406475755773e-02
1.758000000000000e-01 -2.801417405599934e-02 -2.801417405600169e-02
1.759000000000000e-01 -2.804429735461563e-02 -2.804429735460821e-02
1.760000000000000e-01 -2.807443464951422e-02 -2.807443464951597e-02
1.761000000000000e-01 -2.810458593679545e-02 -2.810458593678739e-02
1.762000000000000e-01 -2.813475121255899e-02 -2.813475121255994e-02
1.763000000000000e-01 -2.816493047290389e-02 -2.816493047289503e-02
1.764000000000000e-01 -2.819512371392851e-02 -2.819512371393221e-02
1.765000000000000e-01 -2.822533093173058e-02 -2.822533093172454e-02
1.766000000000000e-01 -2.825555212240718e-02 -2.825555212241009e-02
1.767000000000000e-01 -2.828578728205473e-02 -2.828578728204788e-02
1.768000000000000e-01 -2.831603640676899e-02 -2.831603640677038e-02
1.769000000000000e-01 -2.834629949264508e-02 -2.834629949263673e-02
1.770000000000000e-01 -2.837657653577745e-02 -2.837657653577798e-02
1.771000000000000e-01 -2.840686753225992e-02 -2.840686753225077e-02
1.772000000000000e-01 -2.843717247818562e-02 -2.843717247818892e-02
1.773000000000000e-01 -2.846749136964708e-02 -2.846749136964067e-02
1.774000000000000e-01 -2.849782420273612e-02 -2.849782420273859e-02
1.775000000000000e-01 -2.852817097354393e-02 -2.852817097353674e-02
1.776000000000000e-01 -2.855853167816105e-02 -2.855853167816354e-02
1.777000000000000e-01 -2.858890631267736e-02 -2.858890631267021e-02
1.778000000000000e-01 -2.861929487318208e-02 -2.861929487318379e-02
1.779000000000000e-01 -2.864969735576377e-02 -2.864969735575579e-02
1.780000000000000e-01 -2.868011375651034e-02 -2.868011375651480e-02
1.781000000000000e-01 -2.871054407150907e-02 -2.871054407150384e-02
1.782000000000000e-01 -2.874098829684654e-02 -2.874098829685021e-02
1.783000000000000e-01 -2.877144642860870e-02 -2.877144642860275e-02
1.784000000000000e-01 -2.880191846288084e-02 -2.880191846288302e-02
1.785000000000000e-01 -2.883240439574758e-02 -2.883240439574007e-02
1.786000000000000e-01 -2.886290422329291e-02 -2.886290422329431e-02
1.787000000000000e-01 -2.889341794160013e-02 -2.889341794159183e-02
1.788000000000000e-01 -2.892394554675190e-02 -2.892394554675598e-02
1.789000000000000e-01 -2.895448703483024e-02 -2.895448703482471e-02
1.790000000000000e-01 -2.898504240191647e-02 -2.898504240191981e-02
1.791000000000000e-01 -2.901561164409131e-02 -2.901561164408503e-02
1.792000000000000e-01 -2.904619475743475e-02 -2.904619475743665e-02
1.793000000000000e-01 -2.907679173802618e-02 -2.907679173801851e-02
1.794000000000000e-01 -2.910740258194431e-02 -2.910740258194543e-02
1.795000000000000e-01 -2.913802728526719e-02 -2.913802728525867e-02
1.796000000000000e-01 -2.916866584407221e-02 -2.916866584407610e-02
1.797000000000000e-01 -2.919931825443611e-02 -2.919931825443034e-02
1.798000000000000e-01 -2.922998451243496e-02 -2.922998451243803e-02
1.799000000000000e-01 -2.926066461414419e-02 -2.926066461413768e-02
1.800000000000000e-01 -2.929135855563852e-02 -2.929135855564005e-02
1.801000000000000e-01 -2.932206633299209e-02 -2.932206633298411e-02
1.802000000000000e-01 -2.935278794227830e-02 -2.935278794227910e-02
1.803000000000000e-01 -2.938352337956995e-02 -2.938352337956121e-02
1.804000000000000e-01 -2.941427264093915e-02 -2.941427264094270e-02
1.805000000000000e-01 -2.944503572245733e-02 -2.944503572245137e-02
1.806000000000000e-01 -2.947581262019532e-02 -2.947581262019811e-02
1.807000000000000e-01 -2.950660333022322e-02 -2.950660333021650e-02
1.808000000000000e-01 -2.953740784861051e-02 -2.953740784861332e-02
1.809000000000000e-01 -2.956822617142601e-02 -2.956822617141929e-02
1.810000000000000e-01 -2.959905829473785e-02 -2.959905829473984e-02
1.811000000000000e-01 -2.962990421461353e-02 -2.962990421460596e-02
1.812000000000000e-01 -2.966076392711986e-02 -2.966076392712460e-02
1.813000000000000e-01 -2.969163742832301e-02 -2.969163742831817e-02
1.814000000000000e-01 -2.972252471428847e-02 -2.972252471429237e-02
1.815000000000000e-01 -2.975342578108106e-02 -2.975342578107542e-02
1.816000000000000e-01 -2.978434062476500e-02 -2.978434062476731e-02
1.817000000000000e-01 -2.981526924140374e-02 -2.981526924139656e-02
1.818000000000000e-01 -2.984621162706015e-02 -2.984621162706166e-02
1.819000000000000e-01 -2.987716777779643e-02 -2.987716777778844e-02
1.820000000000000e-01 -2.990813768967407e-02 -2.990813768967823e-02
1.821000000000000e-01 -2.993912135875393e-02 -2.993912135874863e-02
1.822000000000000e-01 -2.997011878109620e-02 -2.997011878109953e-02
1.823000000000000e-01 -3.000112995276040e-02 -3.000112995275432e-02
1.824000000000000e-01 -3.003215486980540e-02 -3.003215486980811e-02
1.825000000000000e-01 -3.006319352828939e-02 -3.006319352828261e-02
1.826000000000000e-01 -3.009424592426990e-02 -3.009424592427174e-02
1.827000000000000e-01 -3.012531205380379e-02 -3.012531205379619e-02
1.828000000000000e-01 -3.015639191294725e-02 -3.015639191295178e-02
1.829000000000000e-01 -3.018748549775584e-02 -3.018748549775094e-02
1.830000000000000e-01 -3.021859280428440e-02 -3.021859280428812e-02
1.831000000000000e-01 -3.024971382858715e-02 -3.024971382858144e-02
1.832000000000000e-01 -3.028084856671761e-02 -3.028084856671980e-02
1.833000000000000e-01 -3.031199701472865e-02 -3.031199701472145e-02
1.834000000000000e-01 -3.034315916867248e-02 -3.034315916867393e-02
1.835000000000000e-01 -3.037433502460063e-02 -3.037433502459262e-02
1.836000000000000e-01 -3.040552457856396e-02 -3.040552457856802e-02
1.837000000000000e-01 -3.043672782661268e-02 -3.043672782660733e-02
1.838000000000000e-01 -3.046794476479630e-02 -3.046794476479949e-02
1.839000000000000e-01 -3.049917538916372e-02 -3.049917538915761e-02
1.840000000000000e-01 -3.053041969576310e-02 -3.053041969576634e-02
1.841000000000000e-01 -3.056167768064199e-02 -3.056167768063583e-02
1.842000000000000e-01 -3.059294933984724e-02 -3.059294933984964e-02
1.843000000000000e-01 -3.062423466942504e-02 -3.062423466941806e-02
1.844000000000000e-01 -3.065553366542093e-02 -3.065553366542595e-02
1.845000000000000e-01 -3.068684632387974e-02 -3.068684632387540e-02
1.846000000000000e-01 -3.071817264084565e-02 -3.071817264084982e-02
1.847000000000000e-01 -3.074951261236220e-02 -3.074951261235713e-02
1.848000000000000e-01 -3.078086623447220e-02 -3.078086623447494e-02
1.849000000000000e-01 -3.081223350321784e-02 -3.081223350321129e-02
1.850000000000000e-01 -3.084361441464064e-02 -3.084361441464260e-02
1.851000000000000e-01 -3.087500896478140e-02 -3.087500896477397e-02
1.852000000000000e-01 -3.090641714968033e-02 -3.090641714968487e-02
1.853000000000000e-01 -3.093783896537687e-02 -3.093783896537214e-02
1.854000000000000e-01 -3.096927440790988e-02 -3.096927440791365e-02
1.855000000000000e-01 -3.100072347331749e-02 -3.100072347331192e-02
1.856000000000000e-01 -3.103218615763718e-02 -3.103218615763957e-02
1.857000000000000e-01 -3.106366245690577e-02 -3.106366245689886e-02
1.858000000000000e-01 -3.109515236715938e-02 -3.109515236716096e-02
1.859000000000000e-01 -3.112665588443349e-02 -3.112665588442578e-02
1.860000000000000e-01 -3.115817300476287e-02 -3.115817300476702e-02
1.861000000000000e-01 -3.118970372418165e-02 -3.118970372417656e-02
1.862000000000000e-01 -3.122124803872328e-02 -3.122124803872663e-02
1.863000000000000e-01 -3.125280594442052e-02 -3.125280594441462e-02
1.864000000000000e-01 -3.128437743730549e-02 -3.128437743730737e-02
1.865000000000000e-01 -3.131596251340960e-02 -3.131596251340226e-02
1.866000000000000e-01 -3.134756116876360e-02 -3.134756116876469e-02
1.867000000000000e-01 -3.137917339939759e-02 -3.137917339938944e-02
1.868000000000000e-01 -3.141079920134095e-02 -3.141079920134465e-02
1.869000000000000e-01 -3.144243857062243e-02 -3.144243857061690e-02
1.870000000000000e-01 -3.147409150327009e-02 -3.147409150327299e-02
1.871000000000000e-01 -3.150575799531129e-02 -3.150575799530501e-02
1.872000000000000e-01 -3.153743804277276e-02 -3.153743804277566e-02
1.873000000000000e-01 -3.156913164168051e-02 -3.156913164167419e-02
1.874000000000000e-01 -3.160083878805994e-02 -3.160083878806204e-02
1.875000000000000e-01 -3.163255947793568e-02 -3.163255947792853e-02
1.876000000000000e-01 -3.166429370733177e-02 -3.166429370733645e-02
1.877000000000000e-01 -3.169604147227154e-02 -3.169604147226705e-02
1.878000000000000e-01 -3.172780276877762e-02 -3.172780276878156e-02
1.879000000000000e-01 -3.175957759287202e-02 -3.175957759286673e-02
1.880000000000000e-01 -3.179136594057601e-02 -3.179136594057845e-02
1.881000000000000e-01 -3.182316780791023e-02 -3.182316780790346e-02
1.882000000000000e-01 -3.185498319089464e-02 -3.185498319089630e-02
1.883000000000000e-01 -3.188681208554849e-02 -3.188681208554095e-02
1.884000000000000e-01 -3.191865448789040e-02 -3.191865448789460e-02
1.885000000000000e-01 -3.195051039393827e-02 -3.195051039393334e-02
1.886000000000000e-01 -3.198237979970932e-02 -3.198237979971276e-02
1.887000000000000e-01 -3.201426270122015e-02 -3.201426270121446e-02
1.888000000000000e-01 -3.204615909448661e-02 -3.204615909448945e-02
1.889000000000000e-01 -3.207806897552392e-02 -3.207806897551765e-02
1.890000000000000e-01 -3.210999234034661e-02 -3.210999234034863e-02
1.891000000000000e-01 -3.214192918496851e-02 -3.214192918496142e-02
1.892000000000000e-01 -3.217387950540281e-02 -3.217387950540741e-02
1.893000000000000e-01 -3.220584329766197e-02 -3.220584329765747e-02
1.894000000000000e-01 -3.223782055775783e-02 -3.223782055776164e-02
1.895000000000000e-01 -3.226981128170148e-02 -3.226981128169622e-02
1.896000000000000e-01 -3.230181546550341e-02 -3.230181546550583e-02
1.897000000000000e-01 -3.233383310517338e-02 -3.233383310516671e-02
1.898000000000000e-01 -3.236586419672045e-02 -3.236586419672208e-02
1.899000000000000e-01 -3.239790873615307e-02 -3.239790873614570e-02
1.900000000000000e-01 -3.242996671947894e-02 -3.242996671948308e-02
1.901000000000000e-01 -3.246203814270511e-02 -3.246203814270017e-02
1.902000000000000e-01 -3.249412300183795e-02 -3.249412300184128e-02
1.903000000000000e-01 -3.252622129288315e-02 -3.252622129287751e-02
1.904000000000000e-01 -3.255833301184571e-02 -3.255833301184907e-02
1.905000000000000e-01 -3.259045815472995e-02 -3.259045815472422e-02
1.906000000000000e-01 -3.262259671753949e-02 -3.262259671754203e-02
1.907000000000000e-01 -3.265474869627732e-02 -3.265474869627085e-02
1.908000000000000e-01 -3.268691408694569e-02 -3.268691408695074e-02
1.909000000000000e-01 -3.271909288554620e-02 -3.271909288554226e-02
1.910000000000000e-01 -3.275128508807976e-02 -3.275128508808401e-02
1.911000000000000e-01 -3.278349069054658e-02 -3.278349069054195e-02
1.912000000000000e-01 -3.281570968894624e-02 -3.281570968894913e-02
1.913000000000000e-01 -3.284794207927755e-02 -3.284794207927137e-02
1.914000000000000e-01 -3.288018785753873e-02 -3.288018785754092e-02
1.915000000000000e-01 -3.291244701972724e-02 -3.291244701972035e-02
1.916000000000000e-01 -3.294471956183989e-02 -3.294471956184451e-02
1.917000000000000e-01 -3.297700547987282e-02 -3.297700547986845e-02
1.918000000000000e-01 -3.300930476982145e-02 -3.300930476982532e-02
1.919000000000000e-01 -3.304161742768054e-02 -3.304161742767540e-02
1.920000000000000e-01 -3.307394344944416e-02 -3.307394344944690e-02
1.921000000000000e-01 -3.310628283110569e-02 -3.310628283109950e-02
1.922000000000000e-01 -3.313863556865783e-02 -3.313863556865983e-02
1.923000000000000e-01 -3.317100165809258e-02 -3.317100165808563e-02
1.924000000000000e-01 -3.320338109540127e-02 -3.320338109540579e-02
1.925000000000000e-01 -3.323577387657456e-02 -3.323577387657018e-02
1.926000000000000e-01 -3.326817999760237e-02 -3.326817999760610e-02
1.927000000000000e-01 -3.330059945447400e-02 -3.330059945446882e-02
1.928000000000000e-01 -3.333303224317800e-02 -3.333303224318030e-02
1.929000000000000e-01 -3.336547835970227e-02 -3.336547835969572e-02
1.930000000000000e-01 -3.339793780003403e-02 -3.339793780003562e-02
1.931000000000000e-01 -3.343041056015979e-02 -3.343041056015247e-02
1.932000000000000e-01 -3.346289663606538e-02 -3.346289663606942e-02
1.933000000000000e-01 -3.349539602373593e-02 -3.349539602373115e-02
1.934000000000000e-01 -3.352790871915591e-02 -3.352790871915923e-02
1.935000000000000e-01 -3.356043471830909e-02 -3.356043471830353e-02
1.936000000000000e-01 -3.359297401717853e-02 -3.359297401718179e-02
1.937000000000000e-01 -3.362552661174664e-02 -3.362552661174110e-02
1.938000000000000e-01 -3.365809249799510e-02 -3.365809249799763e-02
1.939000000000000e-01 -3.369067167190493e-02 -3.369067167189860e-02
1.940000000000000e-01 -3.372326412945646e-02 -3.372326412946146e-02
1.941000000000000e-01 -3.375586986662930e-02 -3.375586986662545e-02
1.942000000000000e-01 -3.378848887940240e-02 -3.378848887940661e-02
1.943000000000000e-01 -3.382112116375403e-02 -3.382112116374945e-02
1.944000000000000e-01 -3.385376671566172e-02 -3.385376671566452e-02
1.945000000000000e-01 -3.388642553110238e-02 -3.388642553109643e-02
1.946000000000000e-01 -3.391909760605216e-02 -3.391909760605424e-02
1.947000000000000e-01 -3.395178293648655e-02 -3.395178293647981e-02
1.948000000000000e-01 -3.398448151838037e-02 -3.398448151838490e-02
1.949000000000000e-01 -3.401719334770770e-02 -3.401719334770344e-02
1.950000000000000e-01 -3.404991842044198e-02 -3.404991842044577e-02
1.951000000000000e-01 -3.408265673255591e-02 -3.408265673255089e-02
1.952000000000000e-01 -3.411540828002155e-02 -3.411540828002474e-02
1.953000000000000e-01 -3.414817305881021e-02 -3.414817305880464e-02
1.954000000000000e-01 -3.418095106489256e-02 -3.418095106489498e-02
1.955000000000000e-01 -3.421374229423854e-02 -3.421374229423223e-02
1.956000000000000e-01 -3.424654674281742e-02 -3.424654674282228e-02
1.957000000000000e-01 -3.427936440659777e-02 -3.427936440659390e-02
1.958000000000000e-01 -3.431219528154744e-02 -3.431219528155159e-02
1.959000000000000e-01 -3.434503936363364e-02 -3.434503936362900e-02
1.960000000000000e-01 -3.437789664882285e-02 -3.437789664882557e-02
1.961000000000000e-01 -3.441076713308086e-02 -3.441076713307489e-02
1.962000000000000e-01 -3.444365081237277e-02 -3.444365081237476e-02
1.963000000000000e-01 -3.447654768266298e-02 -3.447654768265624e-02
1.964000000000000e-01 -3.450945773991521e-02 -3.450945773991965e-02
1.965000000000000e-01 -3.454238098009246e-02 -3.454238098008821e-02
1.966000000000000e-01 -3.457531739915707e-02 -3.457531739916071e-02
1.967000000000000e-01 -3.460826699307066e-02 -3.460826699306564e-02
1.968000000000000e-01 -3.464122975779414e-02 -3.464122975779778e-02
1.969000000000000e-01 -3.467420568928777e-02 -3.467420568928276e-02
1.970000000000000e-01 -3.470719478351107e-02 -3.470719478351398e-02
1.971000000000000e-01 -3.474019703642288e-02 -3.474019703641712e-02
1.972000000000000e-01 -3.477321244398136e-02 -3.477321244398665e-02
1.973000000000000e-01 -3.480624100214395e-02 -3.480624100214060e-02
1.974000000000000e-01 -3.483928270686740e-02 -3.483928270687200e-02
1.975000000000000e-01 -3.487233755410777e-02 -3.487233755410376e-02
1.976000000000000e-01 -3.490540553982040e-02 -3.490540553982362e-02
1.977000000000000e-01 -3.493848665995997e-02 -3.493848665995455e-02
1.978000000000000e-01 -3.497158091048044e-02 -3.497158091048294e-02
1.979000000000000e-01 -3.500468828733506e-02 -3.500468828732890e-02
1.980000000000000e-01 -3.503780878647640e-02 -3.503780878648129e-02
1.981000000000000e-01 -3.507094240385633e-02 -3.507094240385260e-02
1.982000000000000e-01 -3.510408913542602e-02 -3.510408913543016e-02
1.983000000000000e-01 -3.513724897713594e-02 -3.513724897713146e-02
1.984000000000000e-01 -3.517042192493584e-02 -3.517042192493872e-02
1.985000000000000e-01 -3.520360797477484e-02 -3.520360797476912e-02
1.986000000000000e-01 -3.523680712260125e-02 -3.523680712260338e-02
1.987000000000000e-01 -3.527001936436278e-02 -3.527001936435631e-02
1.988000000000000e-01 -3.530324469600641e-02 -3.530324469601093e-02
1.989000000000000e-01 -3.533648311347837e-02 -3.533648311347433e-02
1.990000000000000e-01 -3.536973461272427e-02 -3.536973461272800e-02
1.991000000000000e-01 -3.540299918968897e-02 -3.540299918968420e-02
1.992000000000000e-01 -3.543627684031662e-02 -3.543627684031907e-02
1.993000000000000e-01 -3.546956756055072e-02 -3.546956756054464e-02
1.994000000000000e-01 -3.550287134633402e-02 -3.550287134633569e-02
1.995000000000000e-01 -3.553618819360858e-02 -3.553618819360174e-02
1.996000000000000e-01 -3.556951809831577e-02 -3.556951809831988e-02
1.997000000000000e-01 -3.560286105639626e-02 -3.560286105639180e-02
1.998000000000000e-01 -3.563621706379001e-02 -3.563621706379336e-02
1.999000000000000e-01 -3.566958611643625e-02 -3.566958611643105e-02
2.000000000000000e-01 -3.570296821027357e-02 -3.570296821027689e-02
2.001000000000000e-01 -3.573636334123979e-02 -3.573636334123458e-02
2.002000000000000e-01 -3.576977150527207e-02 -3.576977150527463e-02
2.003000000000000e-01 -3.580319269830688e-02 -3.580319269830096e-02
2.004000000000000e-01 -3.583662691627992e-02 -3.583662691628491e-02
2.005000000000000e-01 -3.587007415512627e-02 -3.587007415512276e-02
2.006000000000000e-01 -3.590353441078022e-02 -3.590353441078441e-02
2.007000000000000e-01 -3.593700767917542e-02 -3.593700767917115e-02
2.008000000000000e-01 -3.597049395624482e-02 -3.597049395624769e-02
2.009000000000000e-01 -3.600399323792059e-02 -3.600399323791499e-02
2.010000000000000e-01 -3.603750552013429e-02 -3.603750552013644e-02
2.011000000000000e-01 -3.607103079881670e-02 -3.607103079881036e-02
2.012000000000000e-01 -3.610456906989793e-02 -3.610456906990246e-02
2.013000000000000e-01 -3.613812032930740e-02 -3.613812032930348e-02
2.014000000000000e-01 -3.617168457297378e-02 -3.617168457297755e-02
2.015000000000000e-01 -3.620526179682507e-02 -3.620526179682045e-02
2.016000000000000e-01 -3.623885199678854e-02 -3.623885199679175e-02
2.017000000000000e-01 -3.627245516879077e-02 -3.627245516878559e-02
2.018000000000000e-01 -3.630607130875765e-02 -3.630607130876012e-02
2.019000000000000e-01 -3.633970041261429e-02 -3.633970041260838e-02
2.020000000000000e-01 -3.637334247628519e-02 -3.637334247629003e-02
2.021000000000000e-01 -3.640699749569408e-02 -3.640699749569057e-02
2.022000000000000e-01 -3.644066546676399e-02 -3.644066546676813e-02
2.023000000000000e-01 -3.647434638541727e-02 -3.647434638541300e-02
2.024000000000000e-01 -3.650804024757551e-02 -3.650804024757830e-02
2.025000000000000e-01 -3.654174704915968e-02 -3.654174704915413e-02
2.026000000000000e-01 -3.657546678608993e-02 -3.657546678609197e-02
2.027000000000000e-01 -3.660919945428578e-02 -3.660919945427953e-02
2.028000000000000e-01 -3.664294504966602e-02 -3.664294504967043e-02
2.029000000000000e-01 -3.667670356814872e-02 -3.667670356814476e-02
2.030000000000000e-01 -3.671047500565126e-02 -3.671047500565498e-02
2.031000000000000e-01 -3.674425935809028e-02 -3.674425935808565e-02
2.032000000000000e-01 -3.677805662138176e-02 -3.677805662138545e-02
2.033000000000000e-01 -3.681186679144092e-02 -3.681186679143627e-02
2.034000000000000e-01 -3.684568986418229e-02 -3.684568986418524e-02
2.035000000000000e-01 -3.687952583551968e-02 -3.687952583551433e-02
2.036000000000000e-01 -3.691337470136623e-02 -3.691337470137149e-02
2.037000000000000e-01 -3.694723645763431e-02 -3.694723645763130e-02
2.038000000000000e-01 -3.698111110023561e-02 -3.698111110024017e-02
2.039000000000000e-01 -3.701499862508110e-02 -3.701499862507743e-02
2.040000000000000e-01 -3.704889902808105e-02 -3.704889902808432e-02
2.041000000000000e-01 -3.708281230514501e-02 -3.708281230513996e-02
2.042000000000000e-01 -3.711673845218181e-02 -3.711673845218438e-02
2.043000000000000e-01 -3.715067746509959e-02 -3.715067746509384e-02
2.044000000000000e-01 -3.718462933980574e-02 -3.718462933981059e-02
2.045000000000000e-01 -3.721859407220698e-02 -3.721859407220355e-02
2.046000000000000e-01 -3.725257165820930e-02 -3.725257165821347e-02
2.047000000000000e-01 -3.728656209371796e-02 -3.728656209371382e-02
2.048000000000000e-01 -3.732056537463754e-02 -3.732056537463863e-02
2.049000000000000e-01 -3.735458149687185e-02 -3.735458149686472e-02
2.050000000000000e-01 -3.738861045632404e-02 -3.738861045632440e-02
2.051000000000000e-01 -3.742265224889654e-02 -3.742265224888870e-02
2.052000000000000e-01 -3.745670687049105e-02 -3.745670687049375e-02
2.053000000000000e-01 -3.749077431700856e-02 -3.749077431700303e-02
2.054000000000000e-01 -3.752485458434932e-02 -3.752485458435131e-02
2.055000000000000e-01 -3.755894766841291e-02 -3.755894766840667e-02
2.056000000000000e-01 -3.759305356509818e-02 -3.759305356509886e-02
2.057000000000000e-01 -3.762717227030324e-02 -3.762717227029577e-02
2.058000000000000e-01 -3.766130377992553e-02 -3.766130377992551e-02
2.059000000000000e-01 -3.769544808986169e-02 -3.769544808985351e-02
2.060000000000000e-01 -3.772960519600775e-02 -3.772960519601001e-02
2.061000000000000e-01 -3.776377509425897e-02 -3.776377509425310e-02
2.062000000000000e-01 -3.779795778050987e-02 -3.779795778051150e-02
2.063000000000000e-01 -3.783215325065430e-02 -3.783215325064776e-02
2.064000000000000e-01 -3.786636150058535e-02 -3.786636150058695e-02
2.065000000000000e-01 -3.790058252619544e-02 -3.790058252618887e-02
2.066000000000000e-01 -3.793481632337623e-02 -3.793481632337715e-02
2.067000000000000e-01 -3.796906288801868e-02 -3.796906288801143e-02
2.068000000000000e-01 -3.800332221601305e-02 -3.800332221601621e-02
2.069000000000000e-01 -3.803759430324884e-02 -3.803759430324392e-02
2.070000000000000e-01 -3.807187914561484e-02 -3.807187914561735e-02
2.071000000000000e-01 -3.810617673899917e-02 -3.810617673899355e-02
2.072000000000000e-01 -3.814048707928918e-02 -3.814048707929034e-02
2.073000000000000e-01 -3.817481016237152e-02 -3.817481016236460e-02
2.074000000000000e-01 -3.820914598413210e-02 -3.820914598413258e-02
2.075000000000000e-01 -3.824349454045615e-02 -3.824349454044854e-02
2.076000000000000e-01 -3.827785582722814e-02 -3.827785582723091e-02
2.077000000000000e-01 -3.831222984033184e-02 -3.831222984032651e-02
2.078000000000000e-01 -3.834661657565031e-02 -3.834661657565231e-02
2.079000000000000e-01 -3.838101602906584e-02 -3.838101602905987e-02
2.080000000000000e-01 -3.841542819646007e-02 -3.841542819646160e-02
2.081000000000000e-01 -3.844985307371387e-02 -3.844985307370737e-02
2.082000000000000e-01 -3.848429065670741e-02 -3.848429065670818e-02
2.083000000000000e-01 -3.851874094132011e-02 -3.851874094131288e-02
2.084000000000000e-01 -3.855320392343070e-02 -3.855320392343376e-02
2.085000000000000e-01 -3.858767959891717e-02 -3.858767959891223e-02
